75,1,0.4143646408839779,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a989])
75,2,0.4143646408839779,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a11])
75,3,0.4143646408839779,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a864])
76,1,0.4198895027624309,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a988])
76,2,0.4198895027624309,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a12])
76,3,0.4198895027624309,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a556])
77,1,0.425414364640884,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a987])
77,2,0.425414364640884,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a13])
77,3,0.425414364640884,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a206])
78,1,0.430939226519337,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a986])
78,2,0.430939226519337,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a14])
78,3,0.430939226519337,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a404])
79,1,0.43646408839779005,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a985])
79,2,0.43646408839779005,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a15])
79,3,0.43646408839779005,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a798])
80,1,0.4419889502762431,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a984])
80,2,0.4419889502762431,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a16])
80,3,0.4419889502762431,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a872])
81,1,0.44751381215469616,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a983])
81,2,0.44751381215469616,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a17])
81,3,0.44751381215469616,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a567])
82,1,0.4530386740331492,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a982])
82,2,0.4530386740331492,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a18])
82,3,0.4530386740331492,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a380])
83,1,0.4585635359116022,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a981])
83,2,0.4585635359116022,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a19])
83,3,0.4585635359116022,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a657])
84,1,0.46408839779005523,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a980])
84,2,0.46408839779005523,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a20])
84,3,0.46408839779005523,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a442])
85,1,0.4696132596685083,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a978])
85,2,0.4696132596685083,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a22])
85,3,0.4696132596685083,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a582])
86,1,0.47513812154696133,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a977])
86,2,0.47513812154696133,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a23])
86,3,0.47513812154696133,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a514])
87,1,0.48066298342541436,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a976])
87,2,0.48066298342541436,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a24])
87,3,0.48066298342541436,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a160])
88,1,0.4861878453038674,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a974])
88,2,0.4861878453038674,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a26])
88,3,0.4861878453038674,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a497])
89,1,0.49171270718232046,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a973])
89,2,0.49171270718232046,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a27])
89,3,0.49171270718232046,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a718])
90,1,0.4972375690607735,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a971])
90,2,0.4972375690607735,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a29])
90,3,0.4972375690607735,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a20])
91,1,0.5027624309392266,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a970])
91,2,0.5027624309392266,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a30])
91,3,0.5027624309392266,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a683])
92,1,0.5082872928176796,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a968])
92,2,0.5082872928176796,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a32])
92,3,0.5082872928176796,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a871])
93,1,0.5138121546961326,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a966])
93,2,0.5138121546961326,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a34])
93,3,0.5138121546961326,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a492])
94,1,0.5193370165745856,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a964])
94,2,0.5193370165745856,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a36])
94,3,0.5193370165745856,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a195])
95,1,0.5248618784530387,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a962])
